Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G02020	52.909594207841074	-2.603883610944713	0.46797886350882706	118.49734993457753	8.058731737661478e-17	1.2789207267668766e-12
AT1G11910	274.11399138987514	1.231300671342488	0.2769459176527587	117.96448563959552	1.0153394214049861e-16	1.611343661769713e-12
AT5G15200	528.2694954178904	1.510622245988926	0.23476518703369398	117.74652706058691	1.1159270307765749e-16	1.7709761978424242e-12
AT4G24920	124.504780739148	1.4805796371362887	0.3714750642703223	117.3908797499746	1.3018225650129486e-16	2.0659924106755493e-12
AT3G04120	988.1890968339777	1.3575488705710963	0.24305258968012675	117.33651436989794	1.332840232500166e-16	2.115217448977763e-12
AT5G54585	47.13813886246523	-0.7292295739149307	0.7038560164686122	117.30708685706122	1.3499360722235256e-16	2.142348546618735e-12
AT1G04300	67.1003447708908	-0.3541089130329304	0.3909337759468632	117.24299716853375	1.3879291487757872e-16	2.202643559107174e-12
AT4G04020	207.80697454459312	-2.158445363354273	0.37051230121499806	117.10292587485219	1.4747169260280302e-16	2.340375761606484e-12
AT4G33865	816.9736216353575	0.7233011296356852	0.25262875862637857	116.84330853825122	1.6501326483086186e-16	2.6187605128657777e-12
AT1G32060	715.3920452495584	-1.013704005218503	0.30266650065824713	116.81805969780021	1.6682647329813287e-16	2.6475361312413686e-12
AT1G62180	182.45164176733275	-1.1668428545532978	0.36905326374703645	116.75262033835929	1.716188969769027e-16	2.723591895023446e-12
AT5G10950	52.78202883816824	-1.6608381555614395	0.46894846513494776	116.75254506914348	1.7162448756725192e-16	2.7236806176922877e-12
AT5G25220	102.61564557498436	-0.9604753640550769	0.339621778392869	116.60511069091785	1.829310912552226e-16	2.9031164182203827e-12
AT4G02260	50.513207427740426	-2.1567648304022566	0.41592464084704034	116.58173032099774	1.847911022012461e-16	2.9326347919337755e-12
AT4G27430	133.62813193733834	-1.6564779788158213	0.3261433697145634	116.4213825515559	1.9806568848465746e-16	3.1433024762515137e-12
AT2G24270	408.43568314688423	-0.6120076167332867	0.2521215541471733	116.21108985678552	2.1692626576318118e-16	3.442619837661685e-12
AT3G62410	255.32466929458397	-1.4283342131433991	0.41538887843467676	116.09636296611211	2.2796000786802625e-16	3.6177253248655766e-12
AT4G29735	97.44482688745732	0.9282123152504622	0.3872792299840055	115.99932748804906	2.3772785517091836e-16	3.7727410615624745e-12
AT3G07740	45.7087102454196	-0.22496022202661858	0.49066107333643355	115.99219273217454	2.384623123072547e-16	3.784396896316132e-12
AT1G13220	61.1440743170579	-1.1191167697756594	0.49104869623566383	115.96067817416713	2.417336030331811e-16	3.836312280136584e-12
AT2G05070	1070.1831091754134	-3.169030462478575	0.5011236971402944	115.93182268044143	2.4476809578849973e-16	3.8844696801634905e-12
AT1G65010	159.64110795391815	-1.942444604112375	0.36886551987078103	115.80096458874164	2.5901300487084404e-16	4.110536387300295e-12
AT3G46590	222.88671448790237	-0.6204990087303284	0.322691830588084	115.74378233707102	2.6549441850458704e-16	4.213396421667797e-12
AT4G13530	111.50463855916063	-2.0751864650199185	0.38272897827440183	115.46197494314879	2.9987638818228773e-16	4.759038280452906e-12
AT1G78380	592.8823452792958	0.7884473370884197	0.2310246793488625	115.45975506670948	3.001641336651462e-16	4.76360480126587e-12
AT2G44760	59.47784485393392	-0.7301944052488111	0.431941457245563	115.08697576145835	3.5260435022541238e-16	5.595831038077294e-12
AT2G16600	490.103982000763	1.5794505869674225	0.26017726703823146	114.96467484371442	3.7172538885384754e-16	5.8992819211105606e-12
AT4G27520	346.79098399693885	1.314191401766979	0.366482362674084	114.81081772196944	3.9725467974558653e-16	6.304431767562458e-12
AT5G15450	106.15074223294825	-1.623317761809465	0.3662382577300281	114.77981072840112	4.0260746618738743e-16	6.389380488393839e-12
AT5G42530	645.6852142305696	-0.21134359779324494	0.6844550110840848	114.52216563156162	4.499585189384801e-16	7.140841695553678e-12
AT5G44180	71.08567543948519	-0.9761990294560102	0.42183303423677726	114.45488392355605	4.632126123562995e-16	7.351184158094474e-12
AT1G75310	60.406620936958895	-0.38542284707705565	0.5139444614562966	114.43513035239562	4.671773431373642e-16	7.41410443558997e-12
AT1G56110	387.0519014972012	-1.2754073182530918	0.4115235206354822	114.42522977787462	4.691771912274531e-16	7.445842024779681e-12
AT5G45520	12.760957278374079	-3.7284533236389876	0.8223741394265153	114.36824617898469	4.808545149989011e-16	7.63116115303256e-12
AT2G39850	24.98443350719616	-3.137725158614842	0.6619661748861474	114.33607841570347	4.875739435531913e-16	7.737798484189145e-12
AT1G53240	112.47098819416408	0.9801545433187699	0.31614711144139723	114.26480053772616	5.027983142640331e-16	7.979409247370205e-12
AT3G26650	1151.4232124935572	-0.21439464876334619	0.28162559224291417	114.25336367723617	5.052848699455624e-16	8.018870886036076e-12
AT1G42550	136.08791437867612	-1.7539251803654492	0.3721430563722719	114.15657491783497	5.268251674243369e-16	8.360715407024227e-12
AT1G64900	28.24482907445854	-2.4569961229166286	0.5530603245426193	114.09259654132836	5.41563595660402e-16	8.59461426313058e-12
AT5G18380	659.8597102066884	1.1676863610493022	0.20921295151882033	114.03779528170912	5.545142791681349e-16	8.8001416103983e-12
AT5G03380	145.61336885644172	-1.7228389482052613	0.3715756042712958	114.01017839945382	5.611572498652561e-16	8.905565555361614e-12
AT3G60245	908.2116111741344	0.878993738323585	0.2333668426403883	113.97746968167439	5.691276992104273e-16	9.032056586469482e-12
AT4G03400	28.078214101433602	-0.9737878308725804	0.750770988257166	113.90615626238048	5.868987212461675e-16	9.314082706176678e-12
AT5G64030	97.08797714553123	-1.3087758720678642	0.326883311510054	113.84454740412957	6.026960883243131e-16	9.564786921706849e-12
AT2G14560	30.607382071649926	-3.6841750697702933	0.9414950448302385	113.65819898071413	6.531049854360409e-16	1.0364776118869968e-11
AT3G20760	469.9412972229952	-1.1497811990805424	0.3847255611036151	113.61365837660128	6.657631040394336e-16	1.056566046110581e-11
AT3G19450	425.2636307199467	-1.348748740698707	0.2993694221942501	113.52266944527037	6.923865957162694e-16	1.0988175274017196e-11
AT5G08040	102.31554335879338	0.46152024851085016	0.3374598181615448	113.3680660965108	7.40079464896448e-16	1.174506110790663e-11
AT2G27170	102.67285385356503	-1.1839183211758486	0.36027273517571834	113.32923774028211	7.525632814946786e-16	1.1943179277320549e-11
AT4G38710	106.45470526372884	-1.4059595945430385	0.3363141720528417	113.27484746450648	7.704041742588189e-16	1.2226314245487456e-11
AT1G33110	45.55916022638215	-1.6264082510388058	0.4580809135861665	113.04892987043729	8.491339092733602e-16	1.3475755140168227e-11
AT5G37350	40.14455559179832	-1.8281013429396251	0.4879354729591036	113.00311854936115	8.66051074874162e-16	1.3744230558252951e-11
AT5G57290	306.4739733375494	0.9828733577226622	0.2673971069019215	112.9877701346968	8.717937244727188e-16	1.3835366407382047e-11
AT3G57150	380.87657251226597	-1.0166945778274799	0.4226618734968164	112.98747934157791	8.719028910511798e-16	1.3837098880982224e-11
AT5G45470	33.38501756223106	-0.7829415039252169	0.4892770979994562	112.98347698139617	8.73406801272283e-16	1.386096593619113e-11
AT4G13850	165.22647818736576	2.001838929152986	0.3432631541191688	112.72255399211929	9.772390623731926e-16	1.5508783919862567e-11
AT5G59850	146.0199903439308	1.5590295713671896	0.34213518171236007	112.59344026983263	1.0330809641152351e-15	1.6394994900508783e-11
AT5G02760	50.324030772088165	-3.683346124359071	0.6929542861781061	112.13248682989513	1.259675189164074e-15	1.9991045252033854e-11
AT2G18960	259.81273217283723	1.1965142362741417	0.28435393849817914	112.12991941347832	1.261066859354262e-15	2.0013131057952137e-11
AT1G52550	8.236916045273851	-2.0138312300880807	0.9735565172116076	111.93260500414203	1.3727355995100873e-15	2.1785313964225084e-11
AT3G51600	266.3577779244466	-0.37773633337757684	0.3213507176278003	111.75586485054168	1.4811008264329388e-15	2.350507011549074e-11
AT4G32070	46.027339599184046	-1.1314142894284402	0.5674353240356865	111.66022057230816	1.543256539551683e-15	2.449148128268521e-11
AT3G19370	59.555727594582784	-1.4647764062602437	0.39399579180110017	111.6364327846893	1.5591148564828364e-15	2.474315277238261e-11
AT4G32560	33.592778954182165	-2.6786075956721263	0.5302718332016942	111.61333361114953	1.5746695140331499e-15	2.499000518770609e-11
AT5G67480	52.305123513779456	3.3010716286903636	1.0122045156314667	111.54954361848093	1.6184327717400574e-15	2.5684528087514712e-11
AT3G54210	448.1680064099764	0.3939397145362259	0.2578097391259316	111.44653940181934	1.691672282130013e-15	2.6846839117403306e-11
AT3G63070	33.119198084027104	-1.359534985376067	0.5513003967824379	111.4330244352534	1.70152386347156e-15	2.7003183713293658e-11
AT4G24190	293.0506871896618	-0.6577229007019	0.23075286705026268	111.39613054900883	1.7287093091633635e-15	2.7434616736422577e-11
AT5G41700	257.8480034760985	-1.1693053630330212	0.4181134335368929	111.19188215093163	1.8872328769622627e-15	2.9950385757391106e-11
AT1G07930	329.6139520617812	1.2206271746944548	0.25131636782571587	111.11404788722552	1.9513847127945608e-15	3.096847539204968e-11
AT3G46540	45.10439971982453	-3.098893611975142	0.4595575222072878	111.08496187123421	1.975911608296148e-15	3.135771722365987e-11
AT3G14205	84.78540420134124	-2.1750158351365445	0.3749988274106011	110.89352048191267	2.1451917129117465e-15	3.404419248390942e-11
AT3G49010	277.34191889782136	1.3741572713759624	0.27864639029561766	110.85579800154551	2.1802141603799987e-15	3.459999872523058e-11
AT5G48610	40.86885785128641	-1.749659714736006	0.6188170059300503	110.77548851829783	2.256684851816047e-15	3.581358859832067e-11
AT1G24160	84.73514881886702	-1.931169027475443	0.46826142103612806	110.67827947366504	2.3528316075340205e-15	3.7339437611564905e-11
AT4G10480	204.3482297181709	1.7439911857207644	0.2761613010476023	110.67653389527015	2.3545949114924236e-15	3.7367421245384764e-11
AT5G47690	191.92813596989535	-1.3976182406294895	0.3833797369542712	110.3962888979006	2.6554604406531984e-15	4.214215719316626e-11
AT2G28800	272.99267155097573	-1.8570225131167695	0.2886798162109363	110.38942430852626	2.6632919915595634e-15	4.226644390605027e-11
AT5G65430	165.48372702960273	0.011093212568677058	0.3573895199874456	110.33058008936587	2.731376506107177e-15	4.33469451519209e-11
AT1G13650	13.589322248922256	-0.1104749745145293	0.7821665721064425	110.2854322817102	2.7847874161688115e-15	4.419457629459904e-11
AT3G27820	251.17884818717528	-0.5323215553236065	0.23290508669020693	110.28127974958147	2.789751920348938e-15	4.427336297593765e-11
AT1G11210	29.719114492994144	2.3649361846890775	1.3426509955334451	110.23029421805609	2.8514307658233224e-15	4.525220625361613e-11
AT3G28900	115.72566942882395	1.2797201998838792	0.3152020075622387	110.08924582082159	3.0292330060473714e-15	4.8073927805971786e-11
AT4G15030	63.57521890123771	-1.85676899119183	0.4543213459129375	110.03177964578549	3.1048028029288147e-15	4.927322048248029e-11
AT2G05520	7209.072460398993	-1.5988093185358252	0.5582888070407057	109.91741740514317	3.2608276099301343e-15	5.174933416959123e-11
AT2G06210	67.90658171312495	-0.8173872237886811	0.413041396573371	109.71421389193438	3.557580055987288e-15	5.6458795488518265e-11
AT3G47500	46.163590380451645	-2.8055075604154593	0.5268860638756937	109.54433223360218	3.826219010061067e-15	6.072209568966912e-11
AT3G52960	276.6786502807929	0.9357911106071239	0.30189506989126136	109.51172651454522	3.88004593847028e-15	6.157632904352334e-11
AT1G63800	28.359028319021423	-1.5100795660752295	0.6097057949126247	109.36048594229158	4.1397564402380055e-15	6.569793470657715e-11
AT2G44620	98.17421487923178	1.4755987751546376	0.34023412913991086	109.30626163646673	4.23702997760409e-15	6.724166574457691e-11
AT1G15200	145.74823866467378	-1.6494417859948325	0.4114484713818962	109.30523653359273	4.238890689675252e-15	6.727119524514625e-11
AT4G35090	894.3499941822961	-2.217784185761074	0.35821036527166444	109.15327545797368	4.52392551727495e-15	7.179469795915346e-11
AT3G09200	398.5393402978161	1.437182255350322	0.2431886894592647	109.13323181824808	4.5629202723072276e-15	7.24135447215157e-11
AT1G67105	376.2561243512933	-3.1500382864781744	0.7725672142203673	109.10969828930467	4.6091322792348124e-15	7.314692927145647e-11
AT5G22640	207.57412626071164	-1.1096367578966624	0.35684368312759124	109.10535418106633	4.617713510375696e-15	7.32831134096623e-11
AT2G20890	279.6755786763463	0.1786703309525345	0.2898912052166683	109.05859849003105	4.711087293337899e-15	7.476495534527246e-11
AT5G40450	822.081165520135	-1.5449020656478232	0.5402890253397934	109.03935723206291	4.750057464675613e-15	7.538341196440198e-11
AT5G55620	78.3235103129236	-2.5907331451023006	0.5200084170737233	109.03724141931752	4.7543622694030064e-15	7.545172921542571e-11
AT4G17870	299.87050743203196	-1.082847558830941	0.3779079007551124	109.03702212573194	4.7548086635271106e-15	7.545881349017525e-11
AT3G54890	5544.745013486659	-2.392648259781829	0.3639431701403083	108.93437479755289	4.968410068222151e-15	7.884866778268554e-11
AT5G63180	43.860930133429605	-2.3327415362109822	0.5254618869339257	108.72834127445014	5.426435783471054e-15	8.611753588368563e-11
AT5G22950	73.08865341699357	-1.171008932141587	0.3976504076415983	108.60680921796825	5.716093056228687e-15	9.071439680234927e-11
AT2G47170	224.9500591737819	0.8053144904737607	0.2777137278504276	108.54886558970475	5.859568600406757e-15	9.299135368845524e-11
AT5G41020	102.14413618244248	-1.2825548749444904	0.46170927179202653	108.47613107291886	6.044757897284569e-15	9.593030782990611e-11
AT1G02820	28.575058518687243	-4.867967794901389	1.1069863580798522	108.42820949570148	6.169946434905199e-15	9.791704992194552e-11
AT5G27770	220.12722370357704	0.9861763630912028	0.23985195752723235	108.23290368657206	6.70744322204918e-15	1.0644712393392048e-10
AT5G57990	125.75653098619509	-0.8467224464948947	0.3218524814179681	108.01095253114124	7.37511030122708e-15	1.1704300048047377e-10
AT3G22740	12.118392515105507	-1.383125412512885	0.6561720948827435	107.67960800775359	8.497005284182285e-15	1.3484747385997286e-10
AT1G18710	61.37415413182472	0.7787183128503086	0.5858600402068389	107.2121005381565	1.0374841865722634e-14	1.6464874040901819e-10
AT5G50740	152.84995619400746	-2.4725787589952875	0.46768147722392245	107.182190393969	1.050817323227872e-14	1.6676470919626328e-10
AT4G02520	119.88235131849085	0.96821241786174	0.5148582433140408	106.96904796149784	1.1509041719066508e-14	1.826484920815855e-10
AT4G23890	100.49660683593366	-1.7008874317309914	0.3406447468149371	106.96040213294907	1.1551586480062387e-14	1.8332367743859007e-10
AT3G10420	76.78001634835269	-2.1977119004452508	0.42725644220361814	106.86593277994575	1.2026790135543157e-14	1.908651594510699e-10
AT5G53440	83.55976025179638	-1.4393930397160264	0.4134683042233306	106.77506176877353	1.2502259213219044e-14	1.9841085371378623e-10
AT1G05680	16.75609261921071	2.056323774077165	0.752242719263535	106.76921483040451	1.2533485937117611e-14	1.989064218220565e-10
AT1G49600	73.89591357883042	1.743068205046692	0.4058931345734525	106.72510037099903	1.2771606346357652e-14	2.0268539271669594e-10
AT1G65190	49.08648764277122	0.4708853774035453	0.5565417625661636	106.45732086066289	1.4316875359425025e-14	2.2720881195407513e-10
AT2G46680	197.2611878355668	1.319901027414662	0.542230166578955	106.41179880420736	1.4597501722713827e-14	2.3166235233946845e-10
AT5G52310	146.41705280131595	2.568331805511926	0.7860577146638227	106.3867068290657	1.475452023168276e-14	2.341542360768054e-10
AT4G14760	54.55546379523268	-1.262146365670786	0.3897763575146972	106.38132159604265	1.4788438207922385e-14	2.3469251435972827e-10
AT5G66190	628.0339412962562	-0.4863563496160975	0.2658210616620098	106.368193583746	1.4871448625914704e-14	2.3600988969326635e-10
AT4G02920	186.2300164201202	-2.5504419743662243	0.3686810207451804	106.2814792665381	1.543153845832018e-14	2.4489851533354125e-10
AT3G01780	109.3471604023196	-1.899729457569795	0.39703165638430543	106.26062609487633	1.556933458991101e-14	2.470853399418877e-10
AT1G68830	82.22475689912488	-1.9423608841023567	0.36792731746565116	106.16686729108562	1.6204188699086108e-14	2.5716047465449655e-10
AT1G70490	190.96722411176503	1.0097968853199408	0.26848821049709065	106.13047010645562	1.6457530869908957e-14	2.6118101490545516e-10
AT4G27120	58.921178275228165	-1.1857193109587898	0.39308529262853087	105.91333383631309	1.805302892412706e-14	2.8650156902589645e-10
AT2G43030	269.4127956767877	0.1265596343565018	0.2841328982780844	105.91287428630199	1.805656402280068e-14	2.865576710418468e-10
AT1G64720	1150.2111456067482	-2.1669869974883054	0.36493326610854243	105.7904732382492	1.9023118245980873e-14	3.0189688656371644e-10
AT3G51880	270.906243892711	-1.4030727783671224	0.3533031795363	105.744857872789	1.939636326634539e-14	3.078202850369013e-10
AT1G77740	33.1545646360102	-0.7840553372458595	0.4846625372803829	105.65938163279668	2.0115521638825303e-14	3.1923332840815754e-10
AT4G34870	602.1037663991905	1.4416832443994978	0.26630343809801765	105.47347084998364	2.177272022949405e-14	3.455330700420706e-10
AT5G53880	276.53674803104934	-1.7119379393003689	0.3882573589744345	105.39856953392928	2.2478206079824782e-14	3.567291304868193e-10
AT3G05880	770.8872560967392	1.5127319411938562	0.3774505158583808	105.38966100492962	2.2563615412326696e-14	3.580845765936247e-10
AT2G37190	324.06275382283667	1.0969472550536534	0.22536334721188922	105.35445728300965	2.2904301134873778e-14	3.6349125901044686e-10
AT2G22100	33.717542797985345	-0.5307793599980146	0.6068641411527017	105.30790161685866	2.3362727576413496e-14	3.7076648663768217e-10
AT1G59610	106.04466194223772	-0.925387083252128	0.31577567057203537	105.27127028418931	2.3729846553944394e-14	3.765926648110975e-10
AT5G16680	36.71473837326844	-1.7392313827631767	0.4305428865691681	105.26629980331006	2.3780101482170852e-14	3.773902105220514e-10
AT2G28470	57.23283960970842	-1.1252857489455803	0.4345551783004886	105.20167964557982	2.444318590145955e-14	3.8791336025616303e-10
AT1G61790	29.540779833175755	2.247297786559723	0.6801560484216216	105.0814512786693	2.5726278323694112e-14	4.0827603699702553e-10
AT3G20470	66.03830950218047	-1.226062725678113	0.4239297536055259	105.07176236126327	2.5832555041414885e-14	4.099626485072542e-10
AT3G61440	492.2892802900668	-1.2393620609202964	0.23173739402085566	104.89181142081429	2.7887852856697314e-14	4.4258022483578635e-10
AT5G49740	27.056852896593437	-3.3991973780123064	0.700082896886053	104.87503573489619	2.808756271408225e-14	4.457496202724853e-10
AT3G57260	15.755447806815836	-3.575518425138016	1.6786962330311814	104.85722680802962	2.830113219278034e-14	4.4913896789942397e-10
AT1G76200	332.51723320650854	1.012827093202803	0.26742551030278244	104.67207602290364	3.061964297823096e-14	4.859337340645254e-10
AT1G04480	248.3340816557808	0.32938802234722875	0.24821418442591286	104.55219274106435	3.222080304780888e-14	5.113441443687269e-10
AT4G09320	518.4429241661311	0.40672139784840916	0.1944700903782799	104.51515123955869	3.273219480497471e-14	5.194599315549486e-10
AT1G20450	330.2933966072945	1.9334870758641842	0.45834109913189147	104.50412573579047	3.2885967584192136e-14	5.219003055611292e-10
AT3G13040	82.42003559905113	-1.4872834465523248	0.37148278347506486	104.47496407109986	3.329616308501072e-14	5.284101081591201e-10
AT2G21380	51.0535593155404	-1.3269064154462915	0.5091071653597126	104.42130375551892	3.4064326148680855e-14	5.406008559795651e-10
AT5G10980	197.26678828584633	0.8148173793147608	0.25331811598564297	104.28595657774781	3.608118498011738e-14	5.726084056344629e-10
AT1G61210	29.720627977787267	-1.915360226808006	0.47202515118189003	104.27539158669401	3.624353374418738e-14	5.751848805202537e-10
AT1G35680	389.37273571504	0.12646669661857174	0.3237196099234081	104.19229214274674	3.75461266674328e-14	5.958570302121585e-10
AT2G02050	75.18749494035687	1.0054483820331042	0.39100374002651583	104.17102170857663	3.7886972551168304e-14	6.01266254387041e-10
AT5G20160	71.65766079740396	1.313792954684396	0.4179193196669815	104.08756465416036	3.9254354026395004e-14	6.229665983988888e-10
AT3G52900	57.274725411109216	-2.14499090017174	0.5102190267481629	104.00734549438232	4.0614991051900416e-14	6.445599079936596e-10
AT5G49580	34.82650129102329	-1.7912970545215594	0.44355522225092514	103.92311940038883	4.209416996240358e-14	6.680344773033448e-10
AT4G13100	16.01480305764088	-0.03261337113914683	0.751171152907809	103.86411058116175	4.3162330877122746e-14	6.84986191019938e-10
AT1G78510	51.838397220684996	-3.5776178490752257	0.5312777618591744	103.83863658283599	4.363175720320026e-14	6.924359868147882e-10
AT1G53720	31.68300205200054	-1.3156011580175593	0.505576166168296	103.63162020851348	4.764007529634801e-14	7.56047994953043e-10
AT3G56340	204.7669040816861	1.4483323400327457	0.33514279914100203	103.54800739942584	4.9361147174725943e-14	7.833614056629007e-10
AT1G80810	45.19454593908479	-1.3492803007863363	0.5289014479531228	103.49134534854011	5.056253514702573e-14	8.024274327832984e-10
AT1G08360	169.5639907484506	0.6316727505543918	0.29866015226039344	103.35113688322497	5.3662007918318855e-14	8.516160656637203e-10
AT4G11560	43.32194887975393	-0.10927675581880734	0.47625618463875063	103.31775232531754	5.442748125393553e-14	8.637641274999568e-10
AT4G26230	179.5184908738967	0.6701334421855121	0.28429357836069225	103.29521191763524	5.495045024032611e-14	8.720636453139754e-10
AT3G56070	50.40816143921384	1.160755771341927	0.49547142334274297	103.21419216766651	5.687188909746983e-14	9.025568799768463e-10
AT3G05727	139.7950439016563	-3.843038234806226	0.6505094445551648	103.17512417757621	5.78221829607381e-14	9.176380435869135e-10
AT4G12470	19.01491372217923	-0.8241331161017922	1.0274494874860345	103.15071795580195	5.842385156775565e-14	9.271865243802822e-10
AT3G05060	227.53917837419894	-1.0819092132518229	0.3964649315284122	103.02015878555471	6.174992435294979e-14	9.799712994813132e-10
AT3G18830	93.82205321083855	-0.8362953017834246	0.46899213083182056	102.88638734989308	6.535349031978343e-14	1.037159891374963e-9
AT5G44005	25.07612697294935	0.2580707821143099	0.6805748647305695	102.63710676255994	7.263664413237531e-14	1.1527435423807961e-9
AT1G19910	197.38304468991805	1.0649742550904167	0.30733278968080024	102.56883638473482	7.476862891455381e-14	1.186578140873969e-9
AT2G16860	102.49728776890593	-1.4288807215444939	0.3773246272576914	102.5671392922676	7.482241304443364e-14	1.1874316950151617e-9
AT3G16420	981.8956655837321	1.7764952709637558	0.30769817235462293	102.44825056289665	7.868772150347611e-14	1.248774140260166e-9
AT3G03070	158.24835789603898	0.9299644607653984	0.2716213573504957	102.4209384030429	7.960341810774164e-14	1.2633062453698597e-9
AT4G31300	84.56977914144751	1.2961814579186748	0.3236380702483939	102.29262324676529	8.404953281359069e-14	1.3338660857516841e-9
AT2G40430	125.5532707215928	-0.5012255587667974	0.34753743089031663	102.124946659246	9.023428333425529e-14	1.4320180765146314e-9
AT4G31700	268.39966720868364	1.2494740662616828	0.2459775321202761	102.11463653363535	9.062903337135875e-14	1.4382827596034633e-9
AT2G21660	3034.573741301499	2.368572492119066	0.4914530936207271	102.01213647329791	9.464827669020339e-14	1.5020681510735278e-9
AT4G28060	63.054363362136826	1.4539843930881535	0.4766606290937141	101.98563628149088	9.571597232200839e-14	1.519012480750273e-9
AT1G43670	53.15757239039614	0.6107393138926793	0.5146490958025824	101.89048691505286	9.964935809575221e-14	1.5814353129795876e-9
AT3G02860	26.881451591487654	-2.12210738718151	0.5516593591278504	101.85841462354347	1.0101114493677658e-13	1.6030468701466443e-9
AT5G54160	158.0509683200526	-0.09053305369777527	0.32226255868396025	101.65944848344873	1.0988320363288767e-13	1.7438464416539274e-9
AT1G71500	171.80424841761013	-0.15385074014955383	0.2881523666938496	101.64729749962498	1.104495032933925e-13	1.752833617266139e-9
AT3G54050	650.7194768822998	-1.9246749008311268	0.3234611193036222	101.61656154858565	1.1189496792853491e-13	1.775773141025849e-9
AT3G44110	128.04159786611942	1.2544770362239595	0.31147129084443514	101.57461822758455	1.1389793941824302e-13	1.8075602985675167e-9
AT2G30470	53.192704020709535	-1.4536192151549314	0.4808568361884642	101.56680809915326	1.1427483042587783e-13	1.8135415588586813e-9
AT1G79210	54.9749594587874	0.47535744501879945	0.44360048449968076	101.41231184607864	1.2199091127796143e-13	1.9359957619812478e-9
AT2G41475	78.34392844691949	-0.03141241127033469	0.37467056498904017	101.32403989928537	1.2663018984827286e-13	2.0096211128920903e-9
AT4G40040	426.2523000589599	0.9644685910373841	0.24484803857177156	101.22638316588132	1.3196765033175112e-13	2.0943266107648903e-9
AT5G13340	27.36580110755936	-2.487843751767584	0.6590776020340998	101.20603253072545	1.331078188066828e-13	2.112421084462056e-9
AT4G37200	80.25228471428488	-1.6630725829919295	0.35976424581809324	101.19657092510249	1.3364125193359975e-13	2.120886668186228e-9
AT2G42190	85.50772071424164	-2.884594847884726	0.4304451064286551	101.01284982495986	1.4443167498183884e-13	2.2921306819617822e-9
AT2G24090	280.49178371959397	-0.3589012638148984	0.30730693271699505	100.92482352851448	1.4990487315879048e-13	2.378990337030005e-9
AT5G11680	72.5702533697704	-1.86436767763795	0.37670691605939577	100.89504668370546	1.5180266442061318e-13	2.409108284355131e-9
AT4G26850	311.4531192603007	-1.3734034967081281	0.40983583728830136	100.85659323486334	1.5428888792224877e-13	2.448564651326088e-9
AT3G55485	115.51212097641208	-0.24657697904837475	0.6874695897149643	100.84346734774567	1.5514679680827953e-13	2.462179665347396e-9
AT5G54750	36.7713011810803	-0.011987044519883217	0.4751637863072512	100.77707349542004	1.5955963081437775e-13	2.532211341024175e-9
AT1G80560	36.45324880598869	0.06773914178206261	0.48850058229716514	100.73799067033747	1.6221546164198287e-13	2.5743593762582683e-9
AT3G30390	249.6636340882199	0.2987676483600867	0.23116318567813152	100.73635900675697	1.6232729173915415e-13	2.5761341199003765e-9
AT5G15850	81.13013289784828	-3.2095779694654434	0.5879123414832682	100.51288229959005	1.7839212233564524e-13	2.83108298146669e-9
AT3G44310	654.5882994348669	-1.0687584527476268	0.34831990606035346	100.36074096992706	1.9022518601645557e-13	3.01887370208115e-9
AT2G34480	501.02726752006555	1.540461242129706	0.25251222506728627	100.32760675245117	1.929041478210671e-13	3.061388825920335e-9
AT4G00100	399.19476995925214	1.8407353548515446	0.3098235705319426	100.27957498323894	1.9685444048966664e-13	3.1240799705710097e-9
AT1G64510	125.26084657908848	0.7151256839652496	0.36357244514917697	100.26040083632563	1.9845378937292416e-13	3.1494616373483066e-9
AT1G70750	24.85424087741172	-1.4131968985942394	0.5258587673033905	100.1734213376393	2.0587291692877168e-13	3.2672031916596064e-9
AT5G12410	77.81643955202185	-0.7942702882495098	0.44065299689596454	100.09060948628974	2.131930098567732e-13	3.3833730664269908e-9
AT5G60390	1411.216315450743	1.9938709640133458	0.29601265806894883	100.0203221754175	2.1960895059497562e-13	3.485194045942263e-9
AT5G13170	41.17326240629704	3.3188147601567386	0.9619573506663202	99.99261823478787	2.2219031436670876e-13	3.526160288999668e-9
AT2G37080	49.36763739324203	-1.750188371558121	0.42286632825660425	99.93161751897594	2.279811570032533e-13	3.6180609616416296e-9
AT5G45190	66.36492473473189	-1.1926257126619706	0.3732122086005785	99.9161578402585	2.294724700059424e-13	3.6417280989943058e-9
AT5G58200	93.39400041434129	-1.5960501233781061	0.3879896149665358	99.91448151260977	2.2963475900959173e-13	3.6443036254822205e-9
AT5G38470	107.65931091353202	1.044177367690094	0.30865248659495287	99.87833074278217	2.3316253629562027e-13	3.700289451011494e-9
AT2G36460	86.1651911143659	0.9707372857882873	0.44384752996563537	99.70904401895882	2.5041392589692044e-13	3.974069003984127e-9
AT2G05220	261.3206962960871	1.2947593827451296	0.2814531714541664	99.67185087019084	2.5437123162249735e-13	4.036871445849033e-9
AT1G65980	425.3154967530057	0.6939684999072031	0.2041527825470428	99.17603386323026	3.13473357796613e-13	4.9748221882322485e-9
AT5G55310	56.48476003793818	-1.0102536378740496	0.4602777609223377	99.17501881380701	3.136073997985333e-13	4.9769494348027236e-9
AT2G40020	70.16950553049858	-3.137958739583811	0.5205864225950941	99.1702826226583	3.1423359062054695e-13	4.98688708314808e-9
